"Reference","Feed name","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country"
"56537","Sweet potato stem + vines","91.60","29.15","36.72","9.90","16.99","81.56","","","","","37.60","","","","","64.79","8.54","4.98","2.64","5.19","Rwanda"
"56538","Sweet potato stem + vines","91.82","27.83","35.44","9.96","20.58","78.56","","","","","40.50","","","","","64.51","8.16","4.60","2.30","4.94","Rwanda"
"56539","Sweet potato stem + vines","93.16","28.83","37.46","7.28","15.44","82.88","","","","","32.90","","","","","65.25","8.74","5.19","2.80","5.36","Rwanda"
"56540","Sweet potato stem + vines","92.23","27.24","36.06","8.51","19.69","81.79","","","","","36.00","","","","","64.88","8.58","5.02","2.64","5.23","Rwanda"
"56541","Sweet potato stem + vines","92.71","29.62","36.68","9.43","16.80","80.29","","","","","40.20","","","","","66.20","8.54","4.98","2.64","5.19","Rwanda"
"56542","Sweet potato stem + vines","92.17","23.69","31.63","7.00","21.82","82.88","","","","","29.90","","","","","67.51","9.04","5.44","3.05","5.56","Rwanda"
"56543","Sweet potato stem + vines","92.41","23.85","31.89","6.98","21.91","82.87","","","","","30.10","","","","","67.49","9.04","5.44","3.05","5.56","Rwanda"
"56544","Sweet potato stem + vines","93.05","25.35","33.21","7.20","18.76","81.95","","","","","32.00","","","","","65.57","8.66","5.10","2.72","5.31","Rwanda"
"56545","Sweet potato stem + vines","92.16","28.68","36.88","8.58","17.33","82.15","","","","","36.20","","","","","63.76","8.49","4.94","2.59","5.19","Rwanda"
"56546","Sweet potato stem + vines","92.56","24.92","34.08","7.15","20.98","80.30","","","","","32.30","","","","","64.71","8.37","4.81","2.47","5.10","Rwanda"
"56547","Sweet potato stem + vines","93.14","22.48","33.00","5.17","19.64","85.26","","","","","23.00","","","","","69.65","9.62","5.98","3.51","5.98","Rwanda"
"56548","Sweet potato stem + vines","92.95","22.22","29.34","5.13","23.54","82.48","","","","","28.30","","","","","69.77","9.25","5.65","3.22","5.69","Rwanda"
"56549","Sweet potato stem + vines","92.86","23.97","35.16","6.46","18.77","85.09","","","","","23.60","","","","","67.05","9.25","5.65","3.22","5.69","Rwanda"
"56550","Sweet potato stem + vines","93.23","23.21","32.26","5.61","21.26","81.77","","","","","26.10","","","","","68.21","9.00","5.40","3.01","5.52","Rwanda"
"56551","Sweet potato stem + vines","93.10","26.82","36.24","6.43","19.42","85.48","","","","","25.90","","","","","65.95","9.16","5.56","3.14","5.65","Rwanda"
"56552","Sweet potato stem + vines","92.33","23.88","31.74","6.43","22.75","80.65","","","","","34.60","","","","","71.46","9.25","5.65","3.22","5.69","Rwanda"
"56553","Sweet potato stem + vines","92.93","20.43","29.91","4.77","23.61","81.89","","","","","28.50","","","","","69.93","9.20","5.61","3.18","5.69","Rwanda"
"56554","Sweet potato stem + vines","93.30","19.65","29.10","4.34","22.59","83.89","","","","","25.30","","","","","70.63","9.54","5.90","3.47","5.90","Rwanda"
"56555","Sweet potato stem + vines","93.11","22.25","29.65","4.13","22.63","83.73","","","","","27.60","","","","","71.61","9.62","5.98","3.51","5.98","Rwanda"
"56556","Sweet potato stem + vines","92.93","30.25","38.36","5.77","17.10","84.22","","","","","28.40","","","","","69.94","9.50","5.86","3.43","5.90","Rwanda"
"56557","Sweet potato stem + vines","92.66","27.21","37.22","7.85","16.99","83.94","","","","","28.40","","","","","63.99","8.70","5.15","2.76","5.31","Rwanda"
"56558","Sweet potato stem + vines","92.52","24.58","34.93","6.04","18.01","85.32","","","","","25.60","","","","","68.60","9.46","5.82","3.39","5.86","Rwanda"
"56559","Sweet potato stem + vines","93.48","29.24","36.97","5.85","17.73","84.46","","","","","27.30","","","","","68.83","9.41","5.77","3.35","5.82","Rwanda"
"56560","Sweet potato stem + vines","92.11","23.22","33.12","5.98","17.99","85.49","","","","","24.30","","","","","68.44","9.46","5.82","3.39","5.86","Rwanda"
"56561","Sweet potato stem + vines","92.08","27.79","39.00","7.42","16.91","84.52","","","","","26.20","","","","","62.38","8.58","5.02","2.64","5.23","Rwanda"
"56562","Sweet potato stem + vines","91.98","23.75","34.69","6.93","20.60","83.64","","","","","29.90","","","","","66.55","9.00","5.40","3.01","5.52","Rwanda"
"56563","Sweet potato stem + vines","92.22","23.64","34.56","6.25","19.04","85.58","","","","","25.90","","","","","67.39","9.33","5.73","3.31","5.77","Rwanda"
"56564","Sweet potato stem + vines","91.76","27.04","38.68","6.85","15.93","88.89","","","","","21.50","","","","","63.53","9.25","5.65","3.22","5.69","Rwanda"
"56565","Sweet potato stem + vines","93.12","24.15","33.10","4.80","20.10","83.37","","","","","25.20","","","","","68.37","9.20","5.61","3.18","5.69","Rwanda"
"56365","Sweet potato stem + vines","91.56","24.74","34.20","5.51","17.54","88.16","","","","","21.40","","","","","70.50","10.08","6.40","3.89","6.28","Rwanda"
"56366","Sweet potato stem + vines","91.73","25.41","34.62","5.58","18.06","85.88","","","","","30.80","","","","","69.91","9.71","6.07","3.60","6.02","Rwanda"
"56367","Sweet potato stem + vines","91.83","21.33","27.20","4.38","24.18","81.58","","","","","30.30","","","","","71.13","9.33","5.73","3.31","5.77","Rwanda"
"56368","Sweet potato stem + vines","91.94","24.05","34.32","4.74","19.71","88.59","","","","","20.80","","","","","72.28","10.38","6.65","4.14","6.49","Rwanda"
"56369","Sweet potato stem + vines","92.51","29.20","36.33","5.91","17.52","85.44","","","","","29.90","","","","","67.84","9.41","5.77","3.35","5.82","Rwanda"
"56370","Sweet potato stem + vines","91.62","23.33","30.95","4.88","20.74","84.20","","","","","26.40","","","","","71.77","9.75","6.11","3.64","6.07","Rwanda"
"56371","Sweet potato stem + vines","91.91","26.24","32.97","4.66","19.58","83.17","","","","","27.70","","","","","70.69","9.46","5.82","3.39","5.86","Rwanda"
"56372","Sweet potato stem + vines","92.47","21.22","31.76","4.38","20.95","84.25","","","","","27.50","","","","","71.08","9.62","5.98","3.51","5.98","Rwanda"
"56373","Sweet potato stem + vines","91.45","25.65","34.38","5.90","19.78","83.04","","","","","33.70","","","","","71.04","9.50","5.86","3.43","5.90","Rwanda"
"56374","Sweet potato stem + vines","92.45","31.16","38.57","6.00","15.29","86.26","","","","","28.90","","","","","69.66","9.71","6.07","3.60","6.02","Rwanda"
"56375","Sweet potato stem + vines","92.19","21.26","32.60","4.78","21.95","85.61","","","","","23.60","","","","","70.22","9.71","6.07","3.60","6.02","Rwanda"
"56376","Sweet potato stem + vines","92.68","28.69","36.62","6.07","17.54","84.44","","","","","31.20","","","","","68.27","9.33","5.73","3.31","5.77","Rwanda"
"56377","Sweet potato stem + vines","91.48","26.61","37.20","5.11","14.32","91.65","","","","","17.30","","","","","74.20","11.00","7.20","4.60","6.95","Rwanda"
"56378","Sweet potato stem + vines","92.10","23.48","34.13","4.95","20.57","87.81","","","","","21.50","","","","","70.89","10.08","6.40","3.89","6.28","Rwanda"
"56379","Sweet potato stem + vines","91.35","19.18","26.75","2.73","23.59","85.46","","","","","25.20","","","","","73.76","10.17","6.44","3.97","6.36","Rwanda"
"56380","Sweet potato stem + vines","92.47","15.93","22.84","2.92","27.28","83.60","","","","","27.50","","","","","74.30","10.00","6.32","3.85","6.23","Rwanda"
"56381","Sweet potato stem + vines","92.61","22.75","34.65","4.52","19.26","87.11","","","","","24.20","","","","","71.32","10.04","6.36","3.85","6.28","Rwanda"
"56382","Sweet potato stem + vines","92.38","19.55","28.36","3.69","24.48","84.91","","","","","22.80","","","","","73.47","10.04","6.36","3.85","6.28","Rwanda"
"56383","Sweet potato stem + vines","92.51","24.75","33.23","5.21","20.45","81.85","","","","","34.80","","","","","71.35","9.37","5.73","3.31","5.77","Rwanda"
"56384","Sweet potato stem + vines","92.48","26.55","36.48","4.92","15.96","88.23","","","","","26.40","","","","","71.33","10.21","6.49","4.02","6.40","Rwanda"
"56385","Sweet potato stem + vines","92.36","28.78","36.24","5.48","17.10","84.37","","","","","30.30","","","","","69.80","9.50","5.86","3.43","5.90","Rwanda"
"56386","Sweet potato stem + vines","92.08","22.11","31.74","4.66","20.57","83.96","","","","","29.90","","","","","70.87","9.58","5.94","3.51","5.94","Rwanda"
"56387","Sweet potato stem + vines","91.57","23.50","32.84","5.64","21.23","85.33","","","","","24.60","","","","","69.77","9.62","5.98","3.51","5.98","Rwanda"
"56388","Sweet potato stem + vines","92.64","22.19","32.41","4.62","20.61","84.96","","","","","25.00","","","","","69.74","9.58","5.94","3.51","5.94","Rwanda"
"56389","Sweet potato stem + vines","91.94","29.58","33.18","8.70","21.68","72.91","","","","","51.10","","","","","71.66","8.28","4.73","2.38","5.02","Rwanda"
"56390","Sweet potato stem + vines","91.97","25.09","32.29","4.28","17.85","85.27","","","","","23.30","","","","","69.55","9.58","5.94","3.51","5.94","Rwanda"
"56391","Sweet potato stem + vines","91.95","24.74","34.15","4.47","18.13","86.28","","","","","25.40","","","","","71.91","10.00","6.32","3.85","6.23","Rwanda"
"56392","Sweet potato stem + vines","92.28","25.32","33.89","4.54","19.54","85.27","","","","","27.90","","","","","69.55","9.58","5.94","3.51","5.94","Rwanda"
"56393","Sweet potato stem + vines","92.39","29.52","38.65","6.31","17.40","83.28","","","","","33.10","","","","","68.19","9.16","5.56","3.14","5.65","Rwanda"
"56394","Sweet potato stem + vines","91.89","24.94","33.13","5.33","19.03","86.35","","","","","21.50","","","","","70.55","9.83","6.15","3.68","6.11","Rwanda"
"56395","Sweet potato stem + vines","92.58","22.69","31.56","4.13","21.78","84.82","","","","","28.50","","","","","71.68","9.83","6.15","3.68","6.11","Rwanda"
"56396","Sweet potato stem + vines","91.99","26.03","36.27","5.46","17.83","88.27","","","","","21.30","","","","","68.77","9.83","6.15","3.68","6.11","Rwanda"
"56397","Sweet potato stem + vines","91.84","23.93","32.22","4.60","19.54","82.66","","","","","40.50","","","","","72.73","9.62","5.98","3.51","5.98","Rwanda"
"56398","Sweet potato stem + vines","92.24","31.23","40.06","6.40","15.12","88.44","","","","","29.00","","","","","70.89","10.17","6.44","3.97","6.36","Rwanda"
"56399","Sweet potato stem + vines","92.78","28.40","36.19","4.92","18.82","85.81","","","","","29.70","","","","","70.78","9.83","6.15","3.68","6.11","Rwanda"
"56400","Sweet potato stem + vines","92.28","22.50","28.24","2.58","21.44","87.90","","","","","19.10","","","","","74.24","10.54","6.78","4.27","6.61","Rwanda"
"56401","Sweet potato stem + vines","91.95","23.63","33.57","4.93","20.05","87.59","","","","","26.60","","","","","71.82","10.21","6.49","4.02","6.40","Rwanda"
"56402","Sweet potato stem + vines","92.49","15.56","21.74","3.14","28.96","82.13","","","","","28.50","","","","","73.46","9.67","6.02","3.56","5.98","Rwanda"
"56403","Sweet potato stem + vines","92.28","23.04","29.84","4.94","22.89","81.86","","","","","29.10","","","","","69.73","9.20","5.61","3.18","5.69","Rwanda"
"56404","Sweet potato stem + vines","92.29","19.05","27.10","3.79","23.62","83.87","","","","","25.20","","","","","72.74","9.83","6.15","3.68","6.11","Rwanda"
"56405","Sweet potato stem + vines","92.65","25.26","33.88","5.45","19.75","86.39","","","","","26.40","","","","","71.87","10.00","6.32","3.85","6.23","Rwanda"
"56406","Sweet potato stem + vines","92.73","24.63","34.96","5.30","18.78","85.71","","","","","19.90","","","","","69.90","9.67","6.02","3.56","5.98","Rwanda"
"56407","Sweet potato stem + vines","92.32","16.76","23.13","2.93","26.98","83.98","","","","","23.90","","","","","73.46","9.92","6.23","3.77","6.19","Rwanda"
"56408","Sweet potato stem + vines","92.31","24.54","33.15","5.18","19.31","85.54","","","","","28.00","","","","","70.61","9.75","6.11","3.64","6.07","Rwanda"
"56409","Sweet potato stem + vines","91.99","23.93","29.71","4.18","20.92","81.70","","","","","32.60","","","","","71.81","9.46","5.82","3.39","5.86","Rwanda"
"56410","Sweet potato stem + vines","92.63","22.09","32.08","4.61","21.10","86.08","","","","","25.90","","","","","70.69","9.83","6.15","3.68","6.11","Rwanda"
"56411","Sweet potato stem + vines","91.92","23.78","33.17","3.82","18.26","89.38","","","","","20.90","","","","","74.22","10.75","6.99","4.44","6.78","Rwanda"
"56412","Sweet potato stem + vines","92.04","21.83","29.50","3.96","22.80","83.78","","","","","30.10","","","","","72.81","9.83","6.15","3.68","6.11","Rwanda"
"56413","Sweet potato stem + vines","91.80","20.70","28.50","2.99","23.68","85.75","","","","","25.30","","","","","74.37","10.25","6.53","4.02","6.40","Rwanda"
"56414","Sweet potato stem + vines","91.77","18.36","26.09","3.21","26.34","85.18","","","","","22.40","","","","","73.89","10.13","6.44","3.93","6.32","Rwanda"
"56415","Sweet potato stem + vines","92.61","23.69","32.20","4.47","21.18","84.93","","","","","29.90","","","","","70.31","9.62","5.98","3.51","5.98","Rwanda"
"56416","Sweet potato stem + vines","91.59","23.29","29.56","5.48","24.01","82.80","","","","","31.90","","","","","71.26","9.50","5.86","3.43","5.90","Rwanda"
"56417","Sweet potato stem + vines","91.67","25.57","34.50","5.32","16.86","86.04","","","","","32.90","","","","","71.57","9.96","6.28","3.81","6.19","Rwanda"
"56418","Sweet potato stem + vines","92.49","17.08","25.71","3.24","26.40","83.65","","","","","25.90","","","","","73.72","9.92","6.23","3.77","6.19","Rwanda"
"56419","Sweet potato stem + vines","91.79","19.58","28.81","3.18","22.45","86.87","","","","","22.70","","","","","72.91","10.21","6.49","4.02","6.40","Rwanda"
"56420","Sweet potato stem + vines","92.20","23.33","32.89","4.51","19.39","87.42","","","","","23.50","","","","","70.49","10.00","6.32","3.85","6.23","Rwanda"
"56421","Sweet potato stem + vines","92.45","23.75","33.87","3.99","17.74","88.68","","","","","24.70","","","","","71.64","10.29","6.57","4.06","6.44","Rwanda"
"56422","Sweet potato stem + vines","92.59","27.01","37.43","5.39","16.24","88.50","","","","","25.40","","","","","69.20","9.96","6.28","3.81","6.19","Rwanda"
"56423","Sweet potato stem + vines","92.30","24.52","34.37","5.46","18.36","85.71","","","","","20.60","","","","","68.29","9.46","5.82","3.39","5.86","Rwanda"
"56424","Sweet potato stem + vines","91.50","19.30","24.47","4.64","26.88","80.82","","","","","29.10","","","","","71.26","9.25","5.65","3.22","5.69","Rwanda"
"56425","Sweet potato stem + vines","91.38","25.57","34.97","6.50","18.50","86.25","","","","","23.50","","","","","67.02","9.37","5.73","3.31","5.77","Rwanda"
"56426","Sweet potato stem + vines","91.25","26.63","36.40","5.57","16.09","90.85","","","","","18.70","","","","","69.43","10.25","6.53","4.02","6.40","Rwanda"
"56427","Sweet potato stem + vines","92.53","17.18","24.88","3.26","27.69","83.33","","","","","25.50","","","","","71.95","9.62","5.98","3.51","5.98","Rwanda"
"56428","Sweet potato stem + vines","91.56","22.27","30.16","5.05","22.96","86.15","","","","","23.10","","","","","71.00","9.87","6.19","3.72","6.15","Rwanda"
"56429","Sweet potato stem + vines","92.59","23.82","33.40","4.38","21.11","84.36","","","","","29.80","","","","","72.09","9.79","6.11","3.68","6.11","Rwanda"
"56430","Sweet potato stem + vines","92.03","21.14","27.99","3.20","22.47","85.31","","","","","22.00","","","","","72.02","9.92","6.23","3.77","6.19","Rwanda"
"56431","Sweet potato stem + vines","92.35","23.94","33.78","5.01","19.13","83.39","","","","","30.70","","","","","70.14","9.46","5.82","3.39","5.86","Rwanda"
"56432","Sweet potato stem + vines","92.35","21.64","28.86","3.93","23.13","83.76","","","","","27.80","","","","","72.14","9.71","6.07","3.60","6.02","Rwanda"
"56433","Sweet potato stem + vines","92.12","24.41","34.94","5.18","18.48","87.95","","","","","22.30","","","","","70.06","10.00","6.32","3.85","6.23","Rwanda"
"56434","Sweet potato stem + vines","92.13","19.14","28.35","3.01","23.42","85.15","","","","","22.40","","","","","71.47","9.83","6.15","3.68","6.11","Rwanda"
"56435","Sweet potato stem + vines","92.82","24.28","35.09","5.39","18.64","85.69","","","","","24.60","","","","","70.66","9.79","6.11","3.68","6.11","Rwanda"
"56436","Sweet potato stem + vines","91.86","25.04","34.82","5.68","17.76","84.45","","","","","27.70","","","","","67.09","9.16","5.56","3.14","5.65","Rwanda"
"56437","Sweet potato stem + vines","92.16","19.62","27.97","4.11","22.78","85.08","","","","","27.40","","","","","72.51","9.96","6.28","3.81","6.19","Rwanda"
"56438","Sweet potato stem + vines","91.91","25.31","34.85","5.17","17.18","87.03","","","","","23.10","","","","","69.01","9.75","6.11","3.64","6.07","Rwanda"
"56439","Sweet potato stem + vines","91.27","24.97","35.50","6.83","18.93","86.44","","","","","24.50","","","","","64.45","9.04","5.44","3.05","5.56","Rwanda"
"56440","Sweet potato stem + vines","92.30","22.50","32.18","3.76","18.76","86.89","","","","","24.30","","","","","73.64","10.33","6.61","4.10","6.49","Rwanda"
"56441","Sweet potato stem + vines","92.16","20.22","27.44","4.32","24.85","82.16","","","","","28.40","","","","","70.55","9.33","5.73","3.31","5.77","Rwanda"
"56442","Sweet potato stem + vines","93.05","21.65","31.70","5.94","22.53","83.01","","","","","26.80","","","","","69.53","9.29","5.69","3.26","5.73","Rwanda"
"56443","Sweet potato stem + vines","93.44","25.52","33.22","7.00","21.78","81.54","","","","","30.30","","","","","66.76","8.79","5.23","2.85","5.40","Rwanda"
"56444","Sweet potato stem + vines","92.47","20.42","26.87","4.32","24.42","80.63","","","","","31.10","","","","","69.59","9.04","5.44","3.05","5.56","Rwanda"
"56445","Sweet potato stem + vines","92.96","24.33","33.60","4.91","19.66","85.00","","","","","24.10","","","","","69.74","9.58","5.94","3.51","5.94","Rwanda"
"56446","Sweet potato stem + vines","92.01","20.70","27.92","4.02","23.17","83.96","","","","","28.70","","","","","71.03","9.62","5.98","3.51","5.98","Rwanda"
